step, trajectory
1, {0.988107339675167, -0.15376568303774515}
2, {-0.9057259062436539, 0.42386387291099936}
3, {-0.9989590872415851, 0.045615151183124016}
4, {-0.2530686611807814, 0.9674483204430957}
5, {0.7136088962140835, -0.7005443192576165}
6, {-0.5396136995981016, 0.8419127360992051}
7, {-0.4839794749928823, -0.8750793494224476}
8, {-0.2585473196626812, 0.965998593940614}
9, {-0.6794246499998876, 0.7337452861671618}
10, {-0.4879570150752653, 0.8728676597507994}
11, {0.8871827904236177, -0.46141813615869415}
12, {0.9999981065985457, -0.0019459700212443624}
13, {-0.9275323301804941, 0.3737429283209822}
14, {-0.28591298593681225, -0.958255584107234}
15, {-0.4860208233978829, 0.8739472290840242}
16, {0.948478760999609, 0.31684071697407606}
17, {-0.7548314102882351, 0.6559188532450292}
18, {0.9838912634595627, -0.17876795486872182}
19, {0.8139890611505262, 0.5808802013559121}
20, {0.2549154691690168, 0.9669633413828779}
21, {0.8036370241513542, -0.5951197639241667}
22, {-0.5724458532784044, 0.8199425254640471}
23, {0.1492815633298764, -0.9887947283687287}
24, {0.9807564038762416, 0.19523543801201254}
25, {-0.4683403846825536, -0.8835481221050712}
26, {-0.15550087233663193, -0.9878357549221158}
27, {0.3839890770546047, 0.9233376352682441}
28, {-0.7364188629540502, -0.6765258740694725}
29, {0.591746694772484, 0.8061239664132562}
30, {-0.2975822983116373, -0.9546961693290509}
31, {-0.6577843887339208, 0.7532062784775112}
32, {-0.3207011815990688, 0.9471804221588204}
33, {-0.9999821566948627, 0.005973800456245809}
34, {-0.9976486358582305, 0.06853611726828274}
35, {-0.0950525871783299, -0.9954722525870352}
36, {-0.8762560573899808, 0.48184574490947485}
37, {0.7980553600731637, 0.6025841370783777}
38, {-0.7544019165108671, 0.6564127880874433}
39, {0.39381919901119544, 0.9191879233813837}
40, {0.9526483239132976, -0.3040742852415916}
41, {0.17701136854438287, -0.98420880681187}
42, {-0.7971455987184508, 0.603787126762241}
43, {-0.8784982766577266, -0.47774551584437136}
44, {0.9619270640531613, -0.2733062813805516}
45, {0.7302952119320697, -0.683131688204473}
46, {-0.8592172460060625, -0.5116109109135158}
47, {0.2313055871033511, 0.9728811465820345}
48, {0.21311079511182207, -0.9770280390074826}
49, {-0.9664216328910494, -0.2569615291832568}
50, {-0.997411480428068, -0.07190506734778625}
51, {-0.8357675123038335, -0.5490834776037806}
52, {0.9585638857526585, 0.28487765256468317}
53, {-0.947516129593114, -0.31970796699626547}
54, {0.8470717545391204, -0.5314785439338225}
55, {0.31637649777067395, -0.9486337078442674}
56, {-0.3910488042330305, 0.9203699433966306}
57, {-0.9985217963323108, 0.05435275751326167}
58, {0.5021404150736591, -0.8647861027731963}
59, {-0.6330831148656921, -0.7740838259981622}
60, {-0.833665367925572, 0.5522699107515461}
61, {-0.1865462847732156, 0.9824461734045842}
62, {0.7746416340845903, 0.6324004575763333}
63, {-0.23611021162948806, 0.9717262824295113}
64, {0.9983886907154392, 0.05674523990178463}
65, {-0.7808112432018182, 0.6247669985599681}
66, {0.7908907903947132, 0.6119573168684446}
67, {-0.22373112238591095, 0.9746509041066655}
68, {0.383138559483909, -0.9236908813215572}
69, {0.027058828795712954, 0.9996338428565753}
70, {-0.7002883721235456, -0.7138600674281722}
71, {-0.09679856821568436, -0.9953039923517807}
72, {0.5734186240842296, -0.8192625229762124}
73, {0.556563822628032, -0.8308048575578217}
74, {0.9845134908919542, 0.17530883107173514}
75, {0.9130437662510162, -0.40786159528712623}
76, {0.4733291155317459, 0.8808856613601649}
77, {-0.0964954748067993, 0.9953334232013965}
78, {0.36657290220421385, -0.930389331070375}
79, {0.721788201480231, -0.6921140023174892}
80, {-0.936226199181814, -0.3513979282317615}
