step, trajectory
1, {-0.17976971151390608, 0.04486090767501407}
2, {0.4473335387857455, 2.040896607927018}
3, {0.09062647848665441, 0.5716406007245244}
4, {-0.018313599438901568, -0.8517731378307478}
5, {-0.35769115101966636, 1.0937233216865332}
6, {-0.05844671430109704, 0.894723670401037}
7, {-0.12621503805528073, -0.1824535147680226}
8, {1.157888656566381, 0.30150778613735274}
9, {2.022819523981328, 2.6220521586782777}
10, {-0.1757438282444758, 0.06666780113980293}
11, {0.18756523369649625, 0.3663133077967981}
12, {-0.7590847202906083, -0.516154462975641}
13, {0.8473061802043851, 1.3029622061466972}
14, {-0.10334036970045972, 0.4628599778863164}
15, {2.66042545004249, -4.469500237427404}
16, {0.019099364516929916, -0.00747088959488802}
17, {-3.6242053614277796, -0.840104167083276}
18, {0.8283791900908999, 0.9208080579241974}
19, {-1.3682105194694294, -1.1781090531704215}
20, {-0.24238660862911982, 0.01212010018272076}
21, {0.3749698738151255, -0.9327272362904799}
22, {0.8437181979997823, 0.6839338720341771}
23, {1.239177177958025, 3.119636715247108}
24, {0.05571681294843467, 0.10710043326834051}
25, {-1.391254495255087, 0.11188213507960124}
26, {1.5683252383647452, -0.6263690373690535}
27, {-1.358354198407131, 1.98394723366759}
28, {-0.24720507073354203, 0.2609704808775598}
29, {-0.7530293296619284, 1.4003628670518178}
30, {0.5110716875833615, -0.15554478624142126}
31, {0.17386320765408383, 0.7412438480146161}
32, {0.17898430136872712, -0.006465572886609706}
33, {0.768248101502581, 0.15765439913441204}
34, {-0.007077197460317012, -0.0659478456640043}
35, {-1.7120228331365646, 0.031977845712778584}
36, {-0.48920497724682893, -0.8017884659402821}
37, {0.5717781984294805, -0.1654553469653432}
38, {0.15980216444908382, 0.08675808666117985}
39, {0.20197086062747469, -0.5190026123694857}
40, {0.024814774183940385, -0.012326260372839326}
41, {-1.6948727755593045, 1.9271196507189041}
42, {-0.01956014091280949, 0.005116403236960846}
43, {-0.09022612949349684, 0.07320429874701753}
44, {0.12487725424129249, -0.3718936192272081}
45, {0.3217643978522614, 0.0014187474515535176}
46, {-0.6067063163264086, 0.4937782100078458}
47, {-0.009932509036276255, -0.0031325245923694276}
48, {-0.18076736601792706, -0.457372512604354}
49, {-0.34899343972722396, 0.32152868522824357}
50, {0.02317577207917551, 0.08201944989972874}
51, {-0.6426065424644617, 0.5606852648228414}
52, {-0.293805625382211, 0.7407848435208938}
53, {-1.186371889422061, -0.4792217091132254}
54, {0.008702193907648637, -0.012122622755420922}
55, {-0.20927784416917222, 0.4688611241343832}
56, {0.18225072644484355, -0.4766768658136388}
57, {0.03071707124776084, 0.12078746372268452}
58, {0.0011053013513450754, 0.022779029507795805}
59, {0.5888427965393628, -0.18273763842810395}
60, {2.355307670980679, 0.07992186523108151}
61, {0.23771260027102456, 1.1163422180879385}
62, {0.2486640628926405, -0.8855469788609754}
63, {-0.0028400973661694, 0.056078197339354104}
64, {-0.6704280708845783, 0.4837481427384732}
65, {-0.30056950333880544, -0.006150914520238154}
66, {-0.6706603381151692, 1.0901787855825367}
67, {0.2658440390728177, 1.4331725456761966}
68, {-0.6933424207863662, 0.23644761053363356}
69, {0.09758494324290135, -0.5240916652529519}
70, {-0.5873344131218805, -1.201578292275585}
71, {1.5295643638538172, -1.757303867234074}
72, {0.05750694511604503, 2.7533018972103354}
